stress
2
140
-1
0
8.397297082109856E-4
0.018182840126785376
1	-1.588339E-02	-4.023486E-03	-4.800724E-03	
2	-1.045815E-02	-5.803382E-05	-2.780883E-03	
3	-6.031211E-03	-1.571618E-04	-2.413295E-03	
4	-1.983179E-03	-1.436772E-04	-2.120474E-03	
5	1.398105E-03	-2.223834E-04	-1.644778E-03	
6	3.839957E-03	-2.288319E-04	-1.053890E-03	
7	5.302075E-03	-1.684806E-04	-5.407401E-04	
8	6.040347E-03	-8.391351E-05	-2.286048E-04	
9	6.392017E-03	-1.995532E-05	-1.083116E-04	
10	6.612248E-03	1.029006E-05	-1.031963E-04	
11	6.816262E-03	7.554256E-06	-1.301543E-04	
12	6.990734E-03	-3.054930E-05	-1.099625E-04	
13	6.985078E-03	-1.078730E-04	5.120114E-05	
14	6.487201E-03	-2.093592E-04	4.437539E-04	
15	5.089622E-03	-2.806368E-04	1.076721E-03	
16	2.489320E-03	-2.701947E-04	1.798097E-03	
17	-1.253958E-03	-1.742292E-04	2.374046E-03	
18	-5.797565E-03	-1.790795E-04	2.722975E-03	
19	-1.078267E-02	-7.183570E-05	3.136457E-03	
20	-1.684663E-02	-4.306986E-03	5.315696E-03	
21	-6.552694E-03	-2.195144E-03	-5.074891E-03	
22	-6.292423E-03	-1.106295E-03	-5.943861E-03	
23	-4.182155E-03	-4.344089E-04	-5.642759E-03	
24	-1.960363E-03	-7.859648E-04	-5.065997E-03	
25	6.210741E-05	-1.153633E-03	-3.983431E-03	
26	1.523465E-03	-1.201654E-03	-2.610215E-03	
27	2.423077E-03	-8.754655E-04	-1.436249E-03	
28	2.942268E-03	-4.514112E-04	-7.198150E-04	
29	3.286502E-03	-1.419318E-04	-4.016672E-04	
30	3.511700E-03	-5.137193E-06	-2.940932E-04	
31	3.614523E-03	-2.025862E-05	-2.377465E-04	
32	3.588200E-03	-1.980092E-04	-9.322296E-05	
33	3.423247E-03	-5.760370E-04	3.179169E-04	
34	3.040676E-03	-1.088517E-03	1.216336E-03	
35	2.182367E-03	-1.475538E-03	2.668399E-03	
36	6.238029E-04	-1.403487E-03	4.349304E-03	
37	-1.621412E-03	-9.445261E-04	5.658413E-03	
38	-4.107030E-03	-5.069733E-04	6.341910E-03	
39	-6.461353E-03	-1.202256E-03	6.670038E-03	
40	-6.793056E-03	-2.313308E-03	5.707893E-03	
41	-1.946793E-03	-5.825675E-04	-4.930421E-03	
42	-2.085319E-03	-3.496770E-04	-6.410845E-03	
43	-2.060123E-03	-6.988421E-04	-6.931191E-03	
44	-1.425768E-03	-1.620933E-03	-6.556936E-03	
45	-6.021216E-04	-2.668123E-03	-5.286314E-03	
46	5.635898E-05	-2.776610E-03	-3.337900E-03	
47	1.719893E-04	-1.956392E-03	-1.801316E-03	
48	3.388429E-04	-9.801237E-04	-1.029359E-03	
49	5.964288E-04	-3.782261E-04	-6.574299E-04	
50	7.731603E-04	-1.377085E-04	-4.288661E-04	
51	8.006869E-04	-1.724475E-04	-2.264471E-04	
52	6.735829E-04	-4.992930E-04	4.624533E-05	
53	4.684691E-04	-1.245276E-03	5.133402E-04	
54	3.841136E-04	-2.437003E-03	1.485373E-03	
55	3.370049E-04	-3.421587E-03	3.402583E-03	
56	-4.035654E-04	-3.251141E-03	5.804495E-03	
57	-1.372204E-03	-1.946772E-03	7.345174E-03	
58	-2.110101E-03	-8.084583E-04	7.783573E-03	
59	-2.131889E-03	-3.576905E-04	7.196393E-03	
60	-1.979725E-03	-5.840613E-04	5.579428E-03	
61	2.820009E-03	1.129137E-03	-4.670404E-03	
62	2.225197E-03	5.483295E-04	-5.776446E-03	
63	1.500368E-04	-3.801088E-04	-6.003094E-03	
64	-1.926765E-03	-2.123504E-03	-6.652891E-03	
65	-1.467532E-03	-4.432564E-03	-5.956437E-03	
66	-1.866140E-03	-4.915903E-03	-3.079643E-03	
67	-2.153850E-03	-2.937384E-03	-1.759603E-03	
68	-1.864862E-03	-1.430165E-03	-1.284460E-03	
69	-1.563817E-03	-7.084895E-04	-8.903234E-04	
70	-1.402259E-03	-4.238580E-04	-5.147751E-04	
71	-1.432720E-03	-4.838549E-04	-1.341269E-04	
72	-1.647517E-03	-8.962271E-04	2.910538E-04	
73	-2.021753E-03	-1.806377E-03	7.694978E-04	
74	-2.353075E-03	-3.687872E-03	1.363505E-03	
75	-1.983857E-03	-6.096185E-03	3.083119E-03	
76	-1.637026E-03	-5.427842E-03	6.679009E-03	
77	-2.339325E-03	-2.542559E-03	7.517637E-03	
78	1.442809E-05	-4.253103E-04	6.733324E-03	
79	2.347182E-03	6.313956E-04	6.476849E-03	
80	3.035841E-03	1.251126E-03	5.276109E-03	
81	1.213139E-02	3.111126E-03	-4.078662E-03	
82	7.179221E-03	-4.614598E-06	-2.643066E-03	
83	2.691987E-03	-1.145704E-04	-2.564756E-03	
84	-2.135387E-03	-1.843566E-04	-3.158796E-03	
85	-8.822017E-03	-6.493338E-03	-6.684135E-03	
86	-5.162966E-03	-7.177522E-03	-2.814301E-03	
87	-3.974644E-03	-3.370487E-03	-2.217570E-03	
88	-3.388878E-03	-1.905849E-03	-1.722963E-03	
89	-3.019338E-03	-1.184279E-03	-1.152921E-03	
90	-2.874211E-03	-9.050125E-04	-5.678872E-04	
91	-2.951911E-03	-9.800026E-04	2.700102E-05	
92	-3.237675E-03	-1.455193E-03	6.389310E-04	
93	-3.672670E-03	-2.373659E-03	1.331056E-03	
94	-4.414047E-03	-4.275012E-03	1.919685E-03	
95	-6.012579E-03	-9.069128E-03	2.840303E-03	
96	-1.050399E-02	-7.991190E-03	7.814000E-03	
97	-2.844561E-03	-1.919998E-04	3.549633E-03	
98	2.568812E-03	-1.349500E-04	2.863121E-03	
99	7.597279E-03	1.038418E-05	2.965167E-03	
100	1.315212E-02	3.403484E-03	4.565781E-03	
101	-4.421899E-03	-7.013305E-03	-4.004661E-03	
102	-4.152629E-03	-4.032594E-03	-3.000737E-03	
103	-3.826728E-03	-2.696360E-03	-2.205558E-03	
104	-3.618361E-03	-1.989901E-03	-1.396329E-03	
105	-3.570311E-03	-1.719348E-03	-5.674259E-04	
106	-3.701605E-03	-1.794379E-03	2.576993E-04	
107	-3.984991E-03	-2.257962E-03	1.058851E-03	
108	-4.395810E-03	-3.367628E-03	1.842982E-03	
109	-4.748382E-03	-4.487290E-03	2.795249E-03	
110	-4.447496E-03	-8.488564E-03	3.377981E-03	
111	-1.733288E-03	-7.526625E-03	-2.536092E-03	
112	-2.853887E-03	-4.951973E-03	-2.893739E-03	
113	-3.207955E-03	-3.665146E-03	-2.262990E-03	
