hexahedron
//Number_of_Node
2204
//Number_of_Element
1036
//Number_of_Region
4
//Factor
1000.0
1139,1138,1109,1110,37,36,7,8,
1140,1139,1110,1111,38,37,8,9,
1141,1140,1111,1112,39,38,9,10,
1142,1141,1112,1113,40,39,10,11,
1143,1142,1113,1114,41,40,11,12,
1144,1143,1114,1115,42,41,12,13,
1145,1144,1115,1116,43,42,13,14,
1146,1145,1116,1117,44,43,14,15,
1147,1146,1117,1118,45,44,15,16,
1148,1147,1118,1119,46,45,16,17,
1168,1167,1138,1139,66,65,36,37,
1169,1168,1139,1140,67,66,37,38,
1170,1169,1140,1141,68,67,38,39,
1171,1170,1141,1142,69,68,39,40,
1172,1171,1142,1143,70,69,40,41,
1173,1172,1143,1144,71,70,41,42,
1174,1173,1144,1145,72,71,42,43,
1175,1174,1145,1146,73,72,43,44,
1176,1175,1146,1147,74,73,44,45,
1177,1176,1147,1148,75,74,45,46,
1197,1196,1167,1168,95,94,65,66,
1198,1197,1168,1169,96,95,66,67,
1199,1198,1169,1170,97,96,67,68,
1200,1199,1170,1171,98,97,68,69,
1201,1200,1171,1172,99,98,69,70,
1202,1201,1172,1173,100,99,70,71,
1203,1202,1173,1174,101,100,71,72,
1204,1203,1174,1175,102,101,72,73,
1205,1204,1175,1176,103,102,73,74,
1206,1205,1176,1177,104,103,74,75,
1226,1225,1196,1197,124,123,94,95,
1227,1226,1197,1198,125,124,95,96,
1228,1227,1198,1199,126,125,96,97,
1229,1228,1199,1200,127,126,97,98,
1230,1229,1200,1201,128,127,98,99,
1231,1230,1201,1202,129,128,99,100,
1232,1231,1202,1203,130,129,100,101,
1233,1232,1203,1204,131,130,101,102,
1234,1233,1204,1205,132,131,102,103,
1235,1234,1205,1206,133,132,103,104,
1255,1254,1225,1226,153,152,123,124,
1256,1255,1226,1227,154,153,124,125,
1257,1256,1227,1228,155,154,125,126,
1258,1257,1228,1229,156,155,126,127,
1259,1258,1229,1230,157,156,127,128,
1260,1259,1230,1231,158,157,128,129,
1261,1260,1231,1232,159,158,129,130,
1262,1261,1232,1233,160,159,130,131,
1263,1262,1233,1234,161,160,131,132,
1264,1263,1234,1235,162,161,132,133,
1284,1283,1254,1255,182,181,152,153,
1285,1284,1255,1256,183,182,153,154,
1286,1285,1256,1257,184,183,154,155,
1287,1286,1257,1258,185,184,155,156,
1288,1287,1258,1259,186,185,156,157,
1289,1288,1259,1260,187,186,157,158,
1290,1289,1260,1261,188,187,158,159,
1291,1290,1261,1262,189,188,159,160,
1292,1291,1262,1263,190,189,160,161,
1293,1292,1263,1264,191,190,161,162,
1313,1312,1283,1284,211,210,181,182,
1314,1313,1284,1285,212,211,182,183,
1315,1314,1285,1286,213,212,183,184,
1316,1315,1286,1287,214,213,184,185,
1317,1316,1287,1288,215,214,185,186,
1318,1317,1288,1289,216,215,186,187,
1319,1318,1289,1290,217,216,187,188,
1320,1319,1290,1291,218,217,188,189,
1321,1320,1291,1292,219,218,189,190,
1322,1321,1292,1293,220,219,190,191,
1342,1341,1312,1313,240,239,210,211,
1343,1342,1313,1314,241,240,211,212,
1344,1343,1314,1315,242,241,212,213,
1345,1344,1315,1316,243,242,213,214,
1346,1345,1316,1317,244,243,214,215,
1347,1346,1317,1318,245,244,215,216,
1348,1347,1318,1319,246,245,216,217,
1349,1348,1319,1320,247,246,217,218,
1350,1349,1320,1321,248,247,218,219,
1351,1350,1321,1322,249,248,219,220,
1371,1370,1341,1342,269,268,239,240,
1372,1371,1342,1343,270,269,240,241,
1373,1372,1343,1344,271,270,241,242,
1374,1373,1344,1345,272,271,242,243,
1375,1374,1345,1346,273,272,243,244,
1376,1375,1346,1347,274,273,244,245,
1377,1376,1347,1348,275,274,245,246,
1378,1377,1348,1349,276,275,246,247,
1379,1378,1349,1350,277,276,247,248,
1380,1379,1350,1351,278,277,248,249,
1400,1399,1370,1371,298,297,268,269,
1401,1400,1371,1372,299,298,269,270,
1402,1401,1372,1373,300,299,270,271,
1403,1402,1373,1374,301,300,271,272,
1404,1403,1374,1375,302,301,272,273,
1405,1404,1375,1376,303,302,273,274,
1406,1405,1376,1377,304,303,274,275,
1407,1406,1377,1378,305,304,275,276,
1408,1407,1378,1379,306,305,276,277,
1409,1408,1379,1380,307,306,277,278,
1429,1428,1399,1400,327,326,297,298,
1430,1429,1400,1401,328,327,298,299,
1431,1430,1401,1402,329,328,299,300,
1432,1431,1402,1403,330,329,300,301,
1433,1432,1403,1404,331,330,301,302,
1434,1433,1404,1405,332,331,302,303,
1435,1434,1405,1406,333,332,303,304,
1436,1435,1406,1407,334,333,304,305,
1437,1436,1407,1408,335,334,305,306,
1438,1437,1408,1409,336,335,306,307,
1458,1457,1428,1429,356,355,326,327,
1459,1458,1429,1430,357,356,327,328,
1460,1459,1430,1431,358,357,328,329,
1461,1460,1431,1432,359,358,329,330,
1462,1461,1432,1433,360,359,330,331,
1463,1462,1433,1434,361,360,331,332,
1464,1463,1434,1435,362,361,332,333,
1465,1464,1435,1436,363,362,333,334,
1466,1465,1436,1437,364,363,334,335,
1467,1466,1437,1438,365,364,335,336,
1487,1486,1457,1458,385,384,355,356,
1488,1487,1458,1459,386,385,356,357,
1489,1488,1459,1460,387,386,357,358,
1490,1489,1460,1461,388,387,358,359,
1491,1490,1461,1462,389,388,359,360,
1492,1491,1462,1463,390,389,360,361,
1493,1492,1463,1464,391,390,361,362,
1494,1493,1464,1465,392,391,362,363,
1495,1494,1465,1466,393,392,363,364,
1496,1495,1466,1467,394,393,364,365,
1516,1515,1486,1487,414,413,384,385,
1517,1516,1487,1488,415,414,385,386,
1518,1517,1488,1489,416,415,386,387,
1519,1518,1489,1490,417,416,387,388,
1520,1519,1490,1491,418,417,388,389,
1521,1520,1491,1492,419,418,389,390,
1522,1521,1492,1493,420,419,390,391,
1523,1522,1493,1494,421,420,391,392,
1524,1523,1494,1495,422,421,392,393,
1525,1524,1495,1496,423,422,393,394,
1545,1544,1515,1516,443,442,413,414,
1546,1545,1516,1517,444,443,414,415,
1547,1546,1517,1518,445,444,415,416,
1548,1547,1518,1519,446,445,416,417,
1549,1548,1519,1520,447,446,417,418,
1550,1549,1520,1521,448,447,418,419,
1551,1550,1521,1522,449,448,419,420,
1552,1551,1522,1523,450,449,420,421,
1553,1552,1523,1524,451,450,421,422,
1554,1553,1524,1525,452,451,422,423,
1574,1573,1544,1545,472,471,442,443,
1575,1574,1545,1546,473,472,443,444,
1576,1575,1546,1547,474,473,444,445,
1577,1576,1547,1548,475,474,445,446,
1578,1577,1548,1549,476,475,446,447,
1579,1578,1549,1550,477,476,447,448,
1580,1579,1550,1551,478,477,448,449,
1581,1580,1551,1552,479,478,449,450,
1582,1581,1552,1553,480,479,450,451,
1583,1582,1553,1554,481,480,451,452,
1603,1602,1573,1574,501,500,471,472,
1604,1603,1574,1575,502,501,472,473,
1605,1604,1575,1576,503,502,473,474,
1606,1605,1576,1577,504,503,474,475,
1607,1606,1577,1578,505,504,475,476,
1608,1607,1578,1579,506,505,476,477,
1609,1608,1579,1580,507,506,477,478,
1610,1609,1580,1581,508,507,478,479,
1611,1610,1581,1582,509,508,479,480,
1612,1611,1582,1583,510,509,480,481,
1632,1631,1602,1603,530,529,500,501,
1633,1632,1603,1604,531,530,501,502,
1634,1633,1604,1605,532,531,502,503,
1635,1634,1605,1606,533,532,503,504,
1636,1635,1606,1607,534,533,504,505,
1637,1636,1607,1608,535,534,505,506,
1638,1637,1608,1609,536,535,506,507,
1639,1638,1609,1610,537,536,507,508,
1640,1639,1610,1611,538,537,508,509,
1641,1640,1611,1612,539,538,509,510,
1661,1660,1631,1632,559,558,529,530,
1662,1661,1632,1633,560,559,530,531,
1663,1662,1633,1634,561,560,531,532,
1664,1663,1634,1635,562,561,532,533,
1665,1664,1635,1636,563,562,533,534,
