t	i
begin
6.79993E-4 0.4326317995522388
6.81111E-4 0.4344490468656717
6.82215E-4 0.4362613252238806
6.83333E-4 0.43807063776119404
6.84438E-4 0.4373788695522388
6.85555E-4 0.43920602
6.8666E-4 0.4410110991044776
6.87778E-4 0.4428122001492537
6.88882E-4 0.4446112197014925
6.9E-4 0.4464050398507463
6.91104E-4 0.4481945671641791
6.92222E-4 0.44998287925373137
6.93326E-4 0.4492768874626865
6.94444E-4 0.44858965358208946
6.95549E-4 0.4479058149253731
6.96667E-4 0.4472251152238806
6.97771E-4 0.44654720298507466
6.98889E-4 0.4458315191044776
6.99993E-4 0.44763313955223877
7.01111E-4 0.44942254865671644
7.02215E-4 0.4512087495522388
7.03333E-4 0.4529925426865672
7.04437E-4 0.4547524289552239
7.05555E-4 0.45649154223880595
7.0666E-4 0.45821355089552246
7.07778E-4 0.45749994940298505
7.08882E-4 0.45923325238805973
7.1E-4 0.4609440580597015
7.11104E-4 0.46264286104477614
7.12222E-4 0.4643376243283581
7.13326E-4 0.46602323656716427
7.14444E-4 0.46767294164179113
7.15548E-4 0.46678787656716425
7.16667E-4 0.4660525989552239
7.17771E-4 0.46534322805970146
7.18889E-4 0.4646386953731343
7.19993E-4 0.46393750343283574
7.21111E-4 0.4632388543283582
7.22215E-4 0.4623852086567164
7.23333E-4 0.46401459820895524
7.24437E-4 0.46563775014925374
7.25555E-4 0.4672574219402985
7.26659E-4 0.4688727514925373
7.27778E-4 0.47048274925373135
7.28882E-4 0.47209066805970146
7.3E-4 0.47136140253731346
7.31104E-4 0.4729842074626866
7.32222E-4 0.4745918592537313
7.33326E-4 0.4761946488059701
7.34444E-4 0.47779400999999994
7.35548E-4 0.47937224179104476
7.36667E-4 0.48092882104477613
7.3777E-4 0.4799313932835821
7.38889E-4 0.4789268456716418
7.39993E-4 0.478191324477612
7.41111E-4 0.4774671274626866
7.42215E-4 0.47674610388059696
7.43333E-4 0.4760275435820896
7.44437E-4 0.47503072492537307
7.45555E-4 0.4765531594029851
7.46659E-4 0.4780467682089552
7.47778E-4 0.47953349328358214
7.48881E-4 0.4810178877611941
7.5E-4 0.4825000694029851
7.51104E-4 0.48398005970149255
7.52222E-4 0.48545715
7.53326E-4 0.4847069988059702
7.54444E-4 0.4861945807462687
7.55548E-4 0.4876096970149254
7.56667E-4 0.48908529656716415
7.5777E-4 0.49054939044776125
7.58889E-4 0.49200503776119403
7.59992E-4 0.4934569622388059
7.61111E-4 0.49232824731343283
7.62215E-4 0.49157843522388056
7.63333E-4 0.49083521238805966
7.64437E-4 0.4900946165671642
7.65555E-4 0.48935763313432834
7.66659E-4 0.4882438635820896
7.67778E-4 0.48711770477611943
7.68881E-4 0.48856459298507465
7.7E-4 0.49000034477611937
7.71103E-4 0.4914263749253731
7.72222E-4 0.49284505328358214
7.73326E-4 0.49425534865671644
7.74444E-4 0.49566222507462687
7.75548E-4 0.4948965905970149
7.76667E-4 0.4963178332835821
7.7777E-4 0.4977191902985075
7.78889E-4 0.4991140667164179
7.79992E-4 0.5005064388059701
7.81111E-4 0.501895757761194
7.82214E-4 0.5032817040298507
7.83333E-4 0.5020518746268657
7.84437E-4 0.5008260107462686
7.85555E-4 0.5000526691044777
7.86659E-4 0.4992893837313433
7.87778E-4 0.4985305464179104
7.88881E-4 0.49777506074626865
7.9E-4 0.49655365014925373
7.91103E-4 0.49792924164179103
7.92222E-4 0.49929437358208956
7.93325E-4 0.5006545943283582
7.94444E-4 0.5020075226865672
7.95548E-4 0.5033534398507463
7.96667E-4 0.5046974619402985
7.9777E-4 0.5039151417910448
7.98889E-4 0.5052722495522388
7.99992E-4 0.5066154229850746
8.01111E-4 0.5079564994029852
8.02214E-4 0.5092905962686568
8.03333E-4 0.5106232931343284
8.04436E-4 0.5119532611940298
8.05555E-4 0.5132822788059702
8.06659E-4 0.5119594420895522
8.07778E-4 0.5111682810447761
8.08881E-4 0.51038583
8.1E-4 0.5095872517910448
8.11103E-4 0.5088193259701492
8.12222E-4 0.5075172514925373
8.13325E-4 0.5062117737313432
8.14444E-4 0.5075422304477611
8.15547E-4 0.5088634365671643
8.16667E-4 0.5101813802985075
8.1777E-4 0.5114965065671642
8.18889E-4 0.5128087885074627
8.19992E-4 0.5141208571641791
8.21111E-4 0.5133267137313433
8.22214E-4 0.5146501673134328
8.23333E-4 0.5159628850746268
8.24436E-4 0.517271513880597
8.25555E-4 0.5185790326865671
8.26658E-4 0.5198846223880597
8.27778E-4 0.5211897280597015
8.28881E-4 0.5198248505970149
8.3E-4 0.5184688402985075
8.31103E-4 0.5176707373134328
8.32222E-4 0.5168804179104478
8.33325E-4 0.5160937726865672
8.34444E-4 0.5153113570149254
8.35547E-4 0.5139694585074627
8.36667E-4 0.5152856991044776
8.37769E-4 0.5165926474626865
8.38889E-4 0.517898461641791
8.39992E-4 0.519202628358209
8.41111E-4 0.5205092908955223
8.42214E-4 0.521819390597015
8.43333E-4 0.5210100201492538
8.44436E-4 0.5223311214925374
8.45555E-4 0.5236383925373135
8.46658E-4 0.5249429702985076
8.47778E-4 0.5262513182089552
8.4888E-4 0.5275587322388059
8.5E-4 0.5288645392537313
8.51103E-4 0.5274802650746269
8.52222E-4 0.5261067032835821
8.53325E-4 0.5252955980597015
8.54444E-4 0.5244911829850747
8.55547E-4 0.5236904097014926
8.56667E-4 0.522892604477612
8.57769E-4 0.5215315001492538
8.58889E-4 0.5201665159701493
8.59991E-4 0.5214823267164179
8.61111E-4 0.5227824420895523
8.62214E-4 0.5240906137313432
8.63333E-4 0.5253950907462687
8.64436E-4 0.5266996226865672
8.65555E-4 0.5280033808955225
8.66658E-4 0.5271809637313433
8.67778E-4 0.5284993411940299
8.6888E-4 0.5298099449253731
8.7E-4 0.5311212913432837
8.71102E-4 0.5324367113432835
8.72222E-4 0.5337559110447762
8.73325E-4 0.5350848116417911
8.74444E-4 0.5336918101492537
8.75547E-4 0.5323091244776119
8.76667E-4 0.5314862470149254
8.77769E-4 0.5306694326865672
8.78889E-4 0.5298563259701493
8.79991E-4 0.5290474364179105
8.81111E-4 0.5276793026865672
8.82213E-4 0.5290267550746268
8.83333E-4 0.5303658588059702
8.84436E-4 0.531705193283582
8.85555E-4 0.5330443958208956
8.86658E-4 0.5343842523880596
8.87778E-4 0.5357228656716417
8.8888E-4 0.5348893549253732
8.9E-4 0.5362399137313433
8.91102E-4 0.5375768535820895
8.92222E-4 0.5389121191044776
8.93324E-4 0.5402455895522388
8.94444E-4 0.5415772710447762
8.95547E-4 0.5429132129850747
8.96667E-4 0.541498371044776
8.97769E-4 0.5400945862686567
8.98889E-4 0.5392583586567163
8.99991E-4 0.5384304538805971
9.01111E-4 0.5376066713432835
9.02213E-4 0.5367866219402985
9.03333E-4 0.5354005341791045
9.04435E-4 0.534010835522388
9.05555E-4 0.5353671671641791
9.06658E-4 0.536716099402985
9.07778E-4 0.5380667389552239
9.0888E-4 0.5394218762686567
9.1E-4 0.5407790546268657
9.11102E-4 0.5421240834328358
9.12222E-4 0.5412779697014926
9.13324E-4 0.5426483089552239
9.14444E-4 0.5440074910447761
9.15546E-4 0.5453673871641791
9.16667E-4 0.546729407761194
9.17769E-4 0.5480940407462687
9.18889E-4 0.5494657389552239
