quadrangle
//Number_of_Node
496
//Number_of_Element
450
//Number_of_Region
6
//Factor
1.0
12,11,88,87,
11,10,89,88,
4,3,96,95,
3,2,63,96,
87,88,97,86,
88,89,98,97,
95,96,105,104,
96,63,64,105,
86,97,106,85,
97,98,107,106,
104,105,114,113,
105,64,65,114,
85,106,115,84,
106,107,116,115,
113,114,123,122,
114,65,66,123,
84,115,124,83,
115,116,125,124,
122,123,132,131,
123,66,67,132,
83,124,133,82,
124,125,134,133,
131,132,141,140,
132,67,68,141,
82,133,142,81,
133,134,143,142,
140,141,150,149,
141,68,69,150,
81,142,79,80,
142,143,78,79,
149,150,71,72,
150,69,70,71,
182,183,212,211,
183,184,213,212,
184,185,214,213,
185,186,215,214,
211,212,217,210,
212,213,218,217,
213,214,219,218,
214,215,220,219,
210,217,222,209,
217,218,223,222,
218,219,224,223,
219,220,225,224,
209,222,227,208,
222,223,228,227,
223,224,229,228,
224,225,230,229,
208,227,232,207,
227,228,233,232,
228,229,234,233,
229,230,235,234,
207,232,237,206,
232,233,238,237,
233,234,239,238,
234,235,240,239,
206,237,242,205,
237,238,243,242,
238,239,244,243,
239,240,245,244,
205,242,247,204,
242,243,248,247,
243,244,249,248,
244,245,250,249,
204,247,252,203,
247,248,253,252,
248,249,254,253,
249,250,255,254,
203,252,257,70,
252,253,258,257,
253,254,259,258,
254,255,260,259,
70,257,262,71,
257,258,263,262,
258,259,264,263,
259,260,265,264,
71,262,267,72,
262,263,268,267,
263,264,269,268,
264,265,270,269,
72,267,272,73,
267,268,273,272,
268,269,274,273,
269,270,275,274,
73,272,277,74,
272,273,278,277,
273,274,279,278,
274,275,280,279,
74,277,282,75,
277,278,283,282,
278,279,284,283,
279,280,285,284,
75,282,287,76,
282,283,288,287,
283,284,289,288,
284,285,290,289,
76,287,292,77,
287,288,293,292,
288,289,294,293,
289,290,295,294,
77,292,297,78,
292,293,298,297,
293,294,299,298,
294,295,300,299,
78,297,302,79,
297,298,303,302,
298,299,304,303,
299,300,305,304,
79,302,307,80,
302,303,308,307,
303,304,309,308,
304,305,310,309,
80,307,312,202,
307,308,313,312,
308,309,314,313,
309,310,315,314,
202,312,317,201,
312,313,318,317,
313,314,319,318,
314,315,320,319,
201,317,322,200,
317,318,323,322,
318,319,324,323,
319,320,325,324,
200,322,327,199,
322,323,328,327,
323,324,329,328,
324,325,330,329,
199,327,332,198,
327,328,333,332,
328,329,334,333,
329,330,335,334,
198,332,337,197,
332,333,338,337,
333,334,339,338,
334,335,340,339,
197,337,342,196,
337,338,343,342,
338,339,344,343,
339,340,345,344,
196,342,347,195,
342,343,348,347,
343,344,349,348,
344,345,350,349,
195,347,352,194,
347,348,353,352,
348,349,354,353,
349,350,355,354,
194,352,192,193,
352,353,191,192,
353,354,190,191,
354,355,189,190,
32,31,364,363,
31,30,365,364,
24,23,372,371,
23,12,87,372,
363,364,373,362,
364,365,374,373,
371,372,381,380,
372,87,86,381,
362,373,382,361,
373,374,383,382,
380,381,390,389,
381,86,85,390,
361,382,391,360,
382,383,392,391,
389,390,399,398,
390,85,84,399,
360,391,400,359,
391,392,401,400,
398,399,408,407,
399,84,83,408,
359,400,409,358,
400,401,410,409,
407,408,417,416,
408,83,82,417,
358,409,418,357,
409,410,419,418,
416,417,426,425,
417,82,81,426,
357,418,194,193,
418,419,195,194,
425,426,202,201,
426,81,80,202,
2,53,434,63,
53,52,435,434,
46,45,442,441,
45,44,427,442,
63,434,443,64,
434,435,444,443,
441,442,451,450,
442,427,428,451,
64,443,452,65,
443,444,453,452,
450,451,460,459,
451,428,429,460,
65,452,461,66,
452,453,462,461,
459,460,469,468,
460,429,430,469,
66,461,470,67,
461,462,471,470,
468,469,478,477,
469,430,431,478,
67,470,479,68,
470,471,480,479,
477,478,487,486,
478,431,432,487,
68,479,488,69,
479,480,489,488,
486,487,496,495,
487,432,433,496,
69,488,203,70,
488,489,204,203,
495,496,211,210,
496,433,182,211,
436,437,446,445,
437,438,447,446,
438,439,448,447,
439,440,449,448,
445,446,455,454,
446,447,456,455,
447,448,457,456,
448,449,458,457,
454,455,464,463,
455,456,465,464,
456,457,466,465,
457,458,467,466,
463,464,473,472,
464,465,474,473,
465,466,475,474,
466,467,476,475,
472,473,482,481,
473,474,483,482,
474,475,484,483,
475,476,485,484,
481,482,491,490,
482,483,492,491,
483,484,493,492,
484,485,494,493,
90,91,100,99,
91,92,101,100,
92,93,102,101,
93,94,103,102,
99,100,109,108,
100,101,110,109,
101,102,111,110,
102,103,112,111,
108,109,118,117,
109,110,119,118,
110,111,120,119,
111,112,121,120,
117,118,127,126,
118,119,128,127,
119,120,129,128,
120,121,130,129,
126,127,136,135,
127,128,137,136,
128,129,138,137,
129,130,139,138,
135,136,145,144,
136,137,146,145,
137,138,147,146,
138,139,148,147,
366,367,376,375,
367,368,377,376,
368,369,378,377,
369,370,379,378,
375,376,385,384,
376,377,386,385,
377,378,387,386,
378,379,388,387,
384,385,394,393,
385,386,395,394,
386,387,396,395,
387,388,397,396,
393,394,403,402,
394,395,404,403,
395,396,405,404,
396,397,406,405,
402,403,412,411,
403,404,413,412,
404,405,414,413,
405,406,415,414,
411,412,421,420,
412,413,422,421,
413,414,423,422,
414,415,424,423,
10,9,90,89,
9,8,91,90,
8,7,92,91,
7,6,93,92,
6,5,94,93,
5,4,95,94,
89,90,99,98,
94,95,104,103,
98,99,108,107,
103,104,113,112,
107,108,117,116,
112,113,122,121,
116,117,126,125,
121,122,131,130,
125,126,135,134,
130,131,140,139,
134,135,144,143,
139,140,149,148,
143,144,77,78,
144,145,76,77,
145,146,75,76,
146,147,74,75,
147,148,73,74,
148,149,72,73,
30,29,366,365,
29,28,367,366,
28,27,368,367,
27,26,369,368,
26,25,370,369,
25,24,371,370,
365,366,375,374,
370,371,380,379,
374,375,384,383,
379,380,389,388,
383,384,393,392,
388,389,398,397,
392,393,402,401,
397,398,407,406,
401,402,411,410,
406,407,416,415,
410,411,420,419,
415,416,425,424,
419,420,196,195,
420,421,197,196,
421,422,198,197,
422,423,199,198,
423,424,200,199,
424,425,201,200,
52,51,436,435,
51,50,437,436,
50,49,438,437,
49,48,439,438,
48,47,440,439,
47,46,441,440,
435,436,445,444,
440,441,450,449,
444,445,454,453,
449,450,459,458,
453,454,463,462,
458,459,468,467,
462,463,472,471,
467,468,477,476,
471,472,481,480,
476,477,486,485,
480,481,490,489,
485,486,495,494,
489,490,205,204,
490,491,206,205,
491,492,207,206,
492,493,208,207,
493,494,209,208,
494,495,210,209,
1,2,3,22,
22,3,4,21,
21,4,5,20,
20,5,6,19,
19,6,7,18,
18,7,8,17,
17,8,9,16,
16,9,10,15,
15,10,11,14,
14,11,12,13,
13,12,23,42,
42,23,24,41,
41,24,25,40,
40,25,26,39,
39,26,27,38,
38,27,28,37,
37,28,29,36,
36,29,30,35,
35,30,31,34,
34,31,32,33,
43,44,45,62,
62,45,46,61,
61,46,47,60,
60,47,48,59,
59,48,49,58,
58,49,50,57,
57,50,51,56,
56,51,52,55,
55,52,53,54,
54,53,2,1,
186,187,216,215,
187,151,181,216,
215,216,221,220,
216,181,180,221,
220,221,226,225,
221,180,179,226,
225,226,231,230,
226,179,178,231,
230,231,236,235,
231,178,177,236,
235,236,241,240,
236,177,176,241,
240,241,246,245,
241,176,175,246,
